Date,Open,High,Low,Close,Adj Close,Volume
2004-11-09,1250.000000,1262.500000,1250.000000,1250.000000,842.027161,13192000
2004-11-10,1262.500000,1337.500000,1250.000000,1325.000000,892.548889,57804000
2004-11-11,1337.500000,1412.500000,1337.500000,1375.000000,926.229858,55672000
2004-11-12,1387.500000,1412.500000,1362.500000,1375.000000,926.229858,70372000
2004-11-15,1375.000000,1375.000000,1375.000000,1375.000000,926.229858,0
2004-11-16,1375.000000,1375.000000,1375.000000,1375.000000,926.229858,0
2004-11-17,1375.000000,1375.000000,1375.000000,1375.000000,926.229858,0
2004-11-18,1375.000000,1375.000000,1375.000000,1375.000000,926.229858,0
2004-11-19,1375.000000,1375.000000,1375.000000,1375.000000,926.229858,0
2004-11-22,1375.000000,1375.000000,1325.000000,1350.000000,909.389343,76668000
2004-11-23,1350.000000,1412.500000,1350.000000,1375.000000,961.854065,72254000
2004-11-24,1375.000000,1400.000000,1362.500000,1375.000000,961.854065,24016000
2004-11-25,1362.500000,1362.500000,1337.500000,1337.500000,935.621948,25782000
2004-11-26,1337.500000,1337.500000,1287.500000,1312.500000,918.133545,111176000
2004-11-29,1312.500000,1362.500000,1312.500000,1362.500000,953.110107,56894000
2004-11-30,1362.500000,1387.500000,1362.500000,1375.000000,961.854065,34960000
2004-12-01,1375.000000,1375.000000,1337.500000,1362.500000,953.110107,67040000
2004-12-02,1375.000000,1400.000000,1362.500000,1362.500000,953.110107,113818000
2004-12-03,1375.000000,1387.500000,1362.500000,1362.500000,953.110107,101614000
2004-12-06,1350.000000,1362.500000,1350.000000,1362.500000,953.110107,16050000
2004-12-07,1362.500000,1362.500000,1337.500000,1350.000000,944.365845,28906000
2004-12-08,1350.000000,1362.500000,1350.000000,1350.000000,944.365845,19292000
2004-12-09,1350.000000,1362.500000,1337.500000,1337.500000,935.621948,56378000
2004-12-10,1337.500000,1350.000000,1325.000000,1337.500000,935.621948,74194000
2004-12-13,1325.000000,1325.000000,1287.500000,1312.500000,918.133545,60680000
2004-12-14,1312.500000,1337.500000,1287.500000,1312.500000,918.133545,80956000
2004-12-15,1312.500000,1312.500000,1250.000000,1275.000000,891.901245,95196000
2004-12-16,1287.500000,1337.500000,1287.500000,1337.500000,935.621948,60122000
2004-12-17,1337.500000,1425.000000,1337.500000,1412.500000,988.086487,193606000
2004-12-20,1400.000000,1450.000000,1400.000000,1425.000000,996.830872,100100000
2004-12-21,1425.000000,1437.500000,1412.500000,1437.500000,1005.574829,51830000
2004-12-22,1437.500000,1475.000000,1437.500000,1450.000000,1014.319153,77100000
2004-12-23,1462.500000,1475.000000,1450.000000,1462.500000,1023.063232,38084000
2004-12-24,1462.500000,1462.500000,1462.500000,1462.500000,1023.063232,0
2004-12-27,1450.000000,1500.000000,1450.000000,1487.500000,1040.551392,47952000
2004-12-28,1487.500000,1525.000000,1475.000000,1512.500000,1058.039551,71506000
2004-12-29,1525.000000,1525.000000,1487.500000,1487.500000,1040.551392,22508000
2004-12-30,1487.500000,1487.500000,1450.000000,1487.500000,1040.551392,23222000
2004-12-31,1487.500000,1487.500000,1487.500000,1487.500000,1040.551392,0
2005-01-03,1475.000000,1475.000000,1462.500000,1475.000000,1031.807495,25236000
2005-01-04,1475.000000,1512.500000,1475.000000,1500.000000,1049.295532,58346000
2005-01-05,1500.000000,1575.000000,1500.000000,1537.500000,1075.528076,112946000
2005-01-06,1550.000000,1550.000000,1512.500000,1537.500000,1075.528076,32230000
2005-01-07,1525.000000,1525.000000,1462.500000,1475.000000,1031.807495,118582000
2005-01-10,1475.000000,1475.000000,1362.500000,1412.500000,988.086487,291858000
2005-01-11,1412.500000,1425.000000,1387.500000,1412.500000,988.086487,152654000
2005-01-12,1400.000000,1412.500000,1375.000000,1387.500000,970.598572,69392000
2005-01-13,1387.500000,1412.500000,1387.500000,1400.000000,979.342407,92528000
2005-01-14,1400.000000,1425.000000,1400.000000,1412.500000,988.086487,85082000
2005-01-17,1412.500000,1437.500000,1412.500000,1437.500000,1005.574829,37294000
2005-01-18,1437.500000,1437.500000,1400.000000,1425.000000,996.830872,37194000
2005-01-19,1425.000000,1425.000000,1400.000000,1425.000000,996.830872,128240000
2005-01-20,1412.500000,1437.500000,1400.000000,1437.500000,1005.574829,68704000
2005-01-24,1437.500000,1437.500000,1425.000000,1437.500000,1005.574829,32532000
2005-01-25,1437.500000,1450.000000,1425.000000,1425.000000,996.830872,67580000
2005-01-26,1437.500000,1462.500000,1437.500000,1462.500000,1023.063232,74888000
2005-01-27,1462.500000,1475.000000,1462.500000,1475.000000,1031.807495,77726000
2005-01-28,1475.000000,1475.000000,1450.000000,1462.500000,1023.063232,54208000
2005-01-31,1450.000000,1450.000000,1437.500000,1437.500000,1005.574829,47216000
2005-02-01,1437.500000,1462.500000,1437.500000,1462.500000,1023.063232,34198000
2005-02-02,1462.500000,1475.000000,1450.000000,1462.500000,1023.063232,70124000
2005-02-03,1462.500000,1487.500000,1450.000000,1487.500000,1040.551392,74276000
2005-02-04,1475.000000,1512.500000,1475.000000,1500.000000,1049.295532,90592000
2005-02-07,1500.000000,1512.500000,1487.500000,1500.000000,1049.295532,61372000
2005-02-08,1487.500000,1500.000000,1487.500000,1500.000000,1049.295532,29112000
2005-02-11,1487.500000,1512.500000,1487.500000,1500.000000,1049.295532,57174000
2005-02-14,1500.000000,1500.000000,1475.000000,1500.000000,1049.295532,65200000
2005-02-15,1500.000000,1537.500000,1500.000000,1537.500000,1075.528076,85912000
2005-02-16,1550.000000,1600.000000,1550.000000,1575.000000,1101.760254,143092000
2005-02-17,1600.000000,1687.500000,1600.000000,1662.500000,1162.969238,184004000
2005-02-18,1650.000000,1662.500000,1612.500000,1662.500000,1162.969238,34478000
2005-02-21,1662.500000,1662.500000,1637.500000,1650.000000,1154.225098,18734000
2005-02-22,1650.000000,1650.000000,1637.500000,1650.000000,1154.225098,22494000
2005-02-23,1637.500000,1687.500000,1625.000000,1650.000000,1154.225098,33982000
2005-02-24,1650.000000,1687.500000,1637.500000,1675.000000,1171.713257,59554000
2005-02-25,1662.500000,1662.500000,1650.000000,1650.000000,1154.225098,99930000
2005-02-28,1650.000000,1650.000000,1600.000000,1637.500000,1145.481079,95538000
2005-03-01,1625.000000,1662.500000,1625.000000,1637.500000,1145.481079,57486000
2005-03-02,1637.500000,1637.500000,1587.500000,1600.000000,1119.248657,48782000
2005-03-03,1600.000000,1662.500000,1600.000000,1662.500000,1162.969238,66234000
2005-03-04,1662.500000,1700.000000,1650.000000,1675.000000,1171.713257,88986000
2005-03-07,1675.000000,1737.500000,1675.000000,1712.500000,1197.945923,178624000
2005-03-08,1725.000000,1750.000000,1700.000000,1725.000000,1206.689941,34120000
2005-03-09,1737.500000,1737.500000,1675.000000,1675.000000,1171.713257,95244000
2005-03-10,1675.000000,1687.500000,1662.500000,1662.500000,1162.969238,84046000
2005-03-14,1675.000000,1687.500000,1637.500000,1675.000000,1171.713257,81878000
2005-03-15,1675.000000,1825.000000,1675.000000,1787.500000,1250.410522,157060000
2005-03-16,1800.000000,1900.000000,1800.000000,1887.500000,1320.363525,150092000
2005-03-17,1887.500000,1887.500000,1812.500000,1850.000000,1294.130981,104792000
2005-03-18,1875.000000,1875.000000,1837.500000,1850.000000,1294.130981,54400000
2005-03-21,1850.000000,1912.500000,1825.000000,1912.500000,1337.851929,72868000
2005-03-22,1937.500000,1950.000000,1850.000000,1887.500000,1320.363525,156044000
2005-03-23,1887.500000,1887.500000,1887.500000,1887.500000,1320.363525,0
2005-03-24,1850.000000,1850.000000,1750.000000,1800.000000,1259.154663,389992000
2005-03-28,1800.000000,1800.000000,1700.000000,1700.000000,1189.201416,209274000
2005-03-29,1700.000000,1725.000000,1662.500000,1687.500000,1180.457764,121320000
2005-03-30,1675.000000,1725.000000,1625.000000,1662.500000,1162.969238,340044000
2005-03-31,1675.000000,1712.500000,1675.000000,1700.000000,1189.201416,239318000
2005-04-01,1700.000000,1725.000000,1687.500000,1700.000000,1189.201416,103252000
2005-04-04,1712.500000,1725.000000,1700.000000,1725.000000,1206.689941,34434000
2005-04-05,1725.000000,1725.000000,1700.000000,1712.500000,1197.945923,49406000
2005-04-06,1700.000000,1725.000000,1687.500000,1725.000000,1206.689941,83410000
2005-04-07,1725.000000,1725.000000,1662.500000,1712.500000,1197.945923,264260000
2005-04-08,1712.500000,1712.500000,1687.500000,1712.500000,1197.945923,30778000
2005-04-11,1700.000000,1700.000000,1675.000000,1700.000000,1189.201416,38300000
2005-04-12,1687.500000,1700.000000,1662.500000,1700.000000,1189.201416,145094000
2005-04-13,1687.500000,1725.000000,1687.500000,1687.500000,1180.457764,66976000
2005-04-14,1700.000000,1712.500000,1662.500000,1687.500000,1180.457764,115616000
2005-04-15,1662.500000,1700.000000,1662.500000,1700.000000,1189.201416,63644000
2005-04-18,1675.000000,1675.000000,1637.500000,1662.500000,1162.969238,167302000
2005-04-19,1662.500000,1662.500000,1625.000000,1637.500000,1145.481079,105420000
2005-04-20,1650.000000,1712.500000,1650.000000,1700.000000,1189.201416,84632000
2005-04-21,1687.500000,1687.500000,1650.000000,1662.500000,1162.969238,75978000
2005-04-25,1662.500000,1662.500000,1512.500000,1575.000000,1101.760254,336240000
2005-04-26,1575.000000,1600.000000,1550.000000,1600.000000,1119.248657,101532000
2005-04-27,1600.000000,1625.000000,1575.000000,1587.500000,1110.504517,161508000
2005-04-28,1587.500000,1600.000000,1550.000000,1562.500000,1093.016235,110130000
2005-04-29,1550.000000,1550.000000,1487.500000,1537.500000,1075.528076,249018000
2005-05-02,1550.000000,1575.000000,1550.000000,1550.000000,1084.272339,33112000
2005-05-03,1550.000000,1575.000000,1537.500000,1562.500000,1093.016235,40102000
2005-05-04,1575.000000,1625.000000,1562.500000,1612.500000,1127.992554,93320000
2005-05-06,1612.500000,1650.000000,1612.500000,1637.500000,1145.481079,42976000
2005-05-09,1637.500000,1637.500000,1600.000000,1625.000000,1136.736694,64916000
2005-05-10,1625.000000,1637.500000,1612.500000,1625.000000,1136.736694,32594000
2005-05-11,1600.000000,1637.500000,1587.500000,1625.000000,1136.736694,23098000
2005-05-12,1637.500000,1637.500000,1625.000000,1625.000000,1136.736694,27122000
2005-05-13,1612.500000,1637.500000,1612.500000,1637.500000,1145.481079,17596000
2005-05-16,1625.000000,1625.000000,1612.500000,1612.500000,1127.992554,13032000
2005-05-17,1625.000000,1650.000000,1612.500000,1650.000000,1154.225098,32084000
2005-05-18,1650.000000,1650.000000,1625.000000,1637.500000,1145.481079,29682000
2005-05-19,1637.500000,1650.000000,1637.500000,1650.000000,1154.225098,22764000
2005-05-20,1637.500000,1637.500000,1625.000000,1637.500000,1145.481079,22316000
2005-05-23,1625.000000,1637.500000,1625.000000,1637.500000,1145.481079,5868000
2005-05-25,1625.000000,1637.500000,1625.000000,1637.500000,1145.481079,24220000
2005-05-26,1625.000000,1662.500000,1625.000000,1650.000000,1154.225098,44556000
2005-05-27,1650.000000,1650.000000,1637.500000,1637.500000,1145.481079,35972000
2005-05-30,1637.500000,1675.000000,1637.500000,1675.000000,1171.713257,39532000
2005-05-31,1675.000000,1737.500000,1675.000000,1737.500000,1215.434082,71444000
2005-06-01,1725.000000,1737.500000,1712.500000,1725.000000,1206.689941,37894000
2005-06-02,1725.000000,1775.000000,1725.000000,1775.000000,1241.666382,71576000
2005-06-03,1775.000000,1800.000000,1750.000000,1787.500000,1250.410522,63850000
2005-06-06,1775.000000,1775.000000,1750.000000,1762.500000,1232.921875,30688000
2005-06-07,1762.500000,1787.500000,1750.000000,1750.000000,1224.177856,31788000
2005-06-08,1750.000000,1762.500000,1725.000000,1750.000000,1224.177856,31260000
2005-06-09,1750.000000,1762.500000,1737.500000,1762.500000,1232.921875,16796000
2005-06-10,1762.500000,1762.500000,1737.500000,1750.000000,1224.177856,12406000
2005-06-13,1737.500000,1762.500000,1737.500000,1750.000000,1224.177856,31174000
2005-06-14,1762.500000,1775.000000,1750.000000,1775.000000,1241.666382,30164000
2005-06-15,1775.000000,1812.500000,1775.000000,1800.000000,1259.154663,92310000
2005-06-16,1800.000000,1837.500000,1775.000000,1800.000000,1259.154663,61130000
2005-06-17,1800.000000,1837.500000,1800.000000,1837.500000,1285.387207,34644000
2005-06-20,1837.500000,1837.500000,1812.500000,1825.000000,1276.642944,19922000
2005-06-21,1812.500000,1850.000000,1800.000000,1825.000000,1276.642944,42388000
2005-06-22,1825.000000,1825.000000,1787.500000,1825.000000,1276.642944,37132000
2005-06-23,1812.500000,1825.000000,1800.000000,1800.000000,1259.154663,14536000
2005-06-24,1800.000000,1812.500000,1787.500000,1812.500000,1267.898804,22402000
2005-06-27,1800.000000,1800.000000,1775.000000,1775.000000,1241.666382,14134000
2005-06-28,1787.500000,1800.000000,1775.000000,1775.000000,1241.666382,28590000
2005-06-29,1787.500000,1800.000000,1775.000000,1775.000000,1241.666382,9868000
2005-06-30,1787.500000,1800.000000,1775.000000,1800.000000,1259.154663,45930000
2005-07-01,1800.000000,1825.000000,1787.500000,1825.000000,1276.642944,20244000
2005-07-04,1812.500000,1812.500000,1775.000000,1787.500000,1250.410522,30442000
2005-07-05,1787.500000,1787.500000,1762.500000,1762.500000,1232.921875,53374000
2005-07-06,1775.000000,1775.000000,1750.000000,1762.500000,1232.921875,24162000
2005-07-07,1750.000000,1762.500000,1725.000000,1737.500000,1215.434082,79216000
2005-07-08,1725.000000,1762.500000,1725.000000,1762.500000,1232.921875,20252000
2005-07-11,1762.500000,1762.500000,1750.000000,1762.500000,1232.921875,7302000
2005-07-12,1762.500000,1762.500000,1750.000000,1750.000000,1224.177856,19834000
2005-07-13,1750.000000,1762.500000,1750.000000,1750.000000,1224.177856,30554000
2005-07-14,1762.500000,1775.000000,1762.500000,1762.500000,1232.921875,15666000
2005-07-15,1762.500000,1775.000000,1762.500000,1762.500000,1232.921875,39286000
2005-07-18,1775.000000,1775.000000,1775.000000,1775.000000,1241.666382,24950000
2005-07-19,1762.500000,1775.000000,1762.500000,1775.000000,1241.666382,31790000
2005-07-20,1750.000000,1787.500000,1737.500000,1787.500000,1309.426636,40300000
2005-07-21,1787.500000,1800.000000,1775.000000,1787.500000,1309.426636,27266000
2005-07-22,1787.500000,1787.500000,1750.000000,1750.000000,1281.956177,36718000
2005-07-25,1750.000000,1775.000000,1750.000000,1775.000000,1300.270020,23608000
2005-07-26,1775.000000,1812.500000,1775.000000,1812.500000,1327.740723,58512000
2005-07-27,1812.500000,1825.000000,1800.000000,1800.000000,1318.583862,24634000
2005-07-28,1812.500000,1825.000000,1800.000000,1812.500000,1327.740723,8406000
2005-07-29,1812.500000,1837.500000,1812.500000,1825.000000,1336.897705,14284000
2005-08-01,1825.000000,1837.500000,1812.500000,1812.500000,1327.740723,29516000
2005-08-02,1812.500000,1862.500000,1812.500000,1862.500000,1364.367554,28024000
2005-08-03,1862.500000,1912.500000,1862.500000,1887.500000,1382.681396,49996000
2005-08-04,1900.000000,1912.500000,1875.000000,1875.000000,1373.524902,31346000
2005-08-05,1875.000000,1875.000000,1825.000000,1837.500000,1346.054321,13408000
2005-08-08,1825.000000,1825.000000,1812.500000,1812.500000,1327.740723,25244000
2005-08-09,1812.500000,1812.500000,1762.500000,1775.000000,1300.270020,66704000
2005-08-10,1787.500000,1812.500000,1787.500000,1800.000000,1318.583862,22884000
2005-08-11,1800.000000,1800.000000,1775.000000,1787.500000,1309.426636,19296000
2005-08-12,1775.000000,1775.000000,1750.000000,1750.000000,1281.956177,31060000
2005-08-15,1750.000000,1750.000000,1675.000000,1712.500000,1254.486084,229694000
2005-08-16,1712.500000,1725.000000,1712.500000,1725.000000,1263.642456,24476000
2005-08-18,1725.000000,1737.500000,1700.000000,1725.000000,1263.642456,83136000
2005-08-19,1712.500000,1712.500000,1637.500000,1662.500000,1217.858643,170676000
2005-08-22,1650.000000,1700.000000,1650.000000,1650.000000,1208.701904,30712000
2005-08-23,1662.500000,1750.000000,1650.000000,1650.000000,1208.701904,84286000
2005-08-24,1650.000000,1687.500000,1625.000000,1662.500000,1217.858643,116162000
2005-08-25,1662.500000,1737.500000,1650.000000,1725.000000,1263.642456,37626000
2005-08-26,1700.000000,1712.500000,1662.500000,1700.000000,1245.329224,19532000
2005-08-29,1687.500000,1687.500000,1625.000000,1650.000000,1208.701904,112424000
2005-08-30,1625.000000,1737.500000,1550.000000,1687.500000,1236.172607,96540000
2005-08-31,1725.000000,1737.500000,1700.000000,1712.500000,1254.486084,35868000
2005-09-01,1700.000000,1750.000000,1675.000000,1737.500000,1272.799805,28982000
2005-09-05,1725.000000,1725.000000,1687.500000,1687.500000,1236.172607,31898000
2005-09-06,1700.000000,1725.000000,1700.000000,1700.000000,1245.329224,51878000
2005-09-07,1712.500000,1737.500000,1712.500000,1725.000000,1263.642456,43640000
2005-09-08,1737.500000,1762.500000,1725.000000,1737.500000,1272.799805,63790000
2005-09-09,1737.500000,1800.000000,1737.500000,1787.500000,1309.426636,88042000
2005-09-12,1787.500000,1825.000000,1787.500000,1812.500000,1327.740723,121798000
2005-09-13,1812.500000,1812.500000,1750.000000,1762.500000,1291.112915,106576000
2005-09-14,1750.000000,1762.500000,1700.000000,1700.000000,1245.329224,54496000
2005-09-15,1700.000000,1725.000000,1700.000000,1700.000000,1245.329224,21352000
2005-09-16,1712.500000,1737.500000,1700.000000,1712.500000,1254.486084,54924000
2005-09-19,1750.000000,1750.000000,1712.500000,1725.000000,1263.642456,72234000
2005-09-20,1725.000000,1750.000000,1712.500000,1737.500000,1272.799805,130076000
2005-09-21,1737.500000,1737.500000,1737.500000,1737.500000,1272.799805,0
2005-09-22,1737.500000,1737.500000,1662.500000,1712.500000,1254.486084,97808000
2005-09-23,1687.500000,1700.000000,1675.000000,1687.500000,1236.172607,12670000
2005-09-26,1687.500000,1750.000000,1687.500000,1712.500000,1254.486084,62842000
2005-09-27,1687.500000,1712.500000,1687.500000,1700.000000,1245.329224,36932000
2005-09-28,1700.000000,1700.000000,1650.000000,1662.500000,1217.858643,15050000
2005-09-29,1700.000000,1712.500000,1637.500000,1700.000000,1245.329224,56802000
2005-09-30,1725.000000,1725.000000,1700.000000,1725.000000,1263.642456,31922000
2005-10-03,1725.000000,1725.000000,1687.500000,1725.000000,1263.642456,38538000
2005-10-04,1800.000000,1800.000000,1725.000000,1800.000000,1318.583862,111230000
2005-10-05,1762.500000,1800.000000,1725.000000,1762.500000,1291.112915,39764000
2005-10-06,1762.500000,1762.500000,1725.000000,1762.500000,1291.112915,27596000
2005-10-07,1712.500000,1725.000000,1700.000000,1712.500000,1291.113281,30660000
2005-10-10,1737.500000,1737.500000,1687.500000,1737.500000,1309.961914,28816000
2005-10-11,1712.500000,1725.000000,1700.000000,1712.500000,1291.113281,38832000
2005-10-12,1700.000000,1712.500000,1687.500000,1700.000000,1281.688721,13206000
2005-10-13,1687.500000,1687.500000,1662.500000,1687.500000,1272.265015,51772000
2005-10-14,1687.500000,1687.500000,1662.500000,1687.500000,1272.265015,25590000
2005-10-17,1687.500000,1687.500000,1637.500000,1675.000000,1262.840698,58762000
2005-10-18,1675.000000,1675.000000,1662.500000,1675.000000,1262.840698,8772000
2005-10-19,1637.500000,1662.500000,1637.500000,1637.500000,1234.567993,63316000
2005-10-20,1650.000000,1650.000000,1625.000000,1650.000000,1243.992432,51816000
2005-10-21,1662.500000,1662.500000,1637.500000,1662.500000,1253.416626,5810000
2005-10-24,1662.500000,1700.000000,1662.500000,1662.500000,1253.416626,28266000
2005-10-25,1687.500000,1687.500000,1662.500000,1675.000000,1262.840698,11234000
